experiment,row_id,interface,model_condition,parsed,action_energy_kwh,branch,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh
E2,e2_8f0e384471920c8b61da:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_8f0e384471920c8b61da:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_8f0e384471920c8b61da:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_8f0e384471920c8b61da:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_8f256c767311df5453a8:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_8f256c767311df5453a8:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_8f256c767311df5453a8:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_8f256c767311df5453a8:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_8f256c767311df5453a8:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_901128254817fc54e989:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_901128254817fc54e989:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_901128254817fc54e989:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_901128254817fc54e989:M,I3,qwen_flash,True,3860.0,M,True,True,True
E2,e2_901128254817fc54e989:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_909e4e77215d63a4806b:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_909e4e77215d63a4806b:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_909e4e77215d63a4806b:K,I3,deepseek_formal,True,5000.0,K,True,True,True
E2,e2_909e4e77215d63a4806b:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_909e4e77215d63a4806b:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_90a33e3c2d0d8e617693:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_90a33e3c2d0d8e617693:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_90a33e3c2d0d8e617693:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_90a33e3c2d0d8e617693:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_90a33e3c2d0d8e617693:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_90b2226fabe63dd14c22:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_90b2226fabe63dd14c22:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_90b2226fabe63dd14c22:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_90b2226fabe63dd14c22:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_90b2226fabe63dd14c22:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_90c7455d14c10e7a09b0:C,I3,deepseek_formal,True,1250.0,C,True,True,True
E2,e2_90c7455d14c10e7a09b0:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_90c7455d14c10e7a09b0:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_90c7455d14c10e7a09b0:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_90c7455d14c10e7a09b0:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_911cddf89bcfbaeb237c:C,I3,qwen_flash,True,2450.0,C,True,True,True
E2,e2_911cddf89bcfbaeb237c:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_911cddf89bcfbaeb237c:K,I3,qwen_flash,True,5000.0,K,True,True,True
E2,e2_911cddf89bcfbaeb237c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_911cddf89bcfbaeb237c:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_91e3f6bc9a23e5daebb8:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_91e3f6bc9a23e5daebb8:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_91e3f6bc9a23e5daebb8:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_91e3f6bc9a23e5daebb8:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_91e3f6bc9a23e5daebb8:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_920d1229f7ae486597de:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_920d1229f7ae486597de:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_920d1229f7ae486597de:K,I3,deepseek_formal,False,0.0,K,False,False,False
E2,e2_920d1229f7ae486597de:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_920d1229f7ae486597de:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_921eceb59d211197ced3:C,I3,qwen_flash,True,5125.0,C,True,True,True
E2,e2_921eceb59d211197ced3:C2,I3,qwen_flash,True,5125.0,C2,True,True,True
E2,e2_921eceb59d211197ced3:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_921eceb59d211197ced3:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_921eceb59d211197ced3:S,I3,qwen_flash,True,5125.0,S,True,True,True
E2,e2_93167389c7aabb3a6463:C,I3,qwen_flash,True,5230.0,C,True,True,True
E2,e2_93167389c7aabb3a6463:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_93167389c7aabb3a6463:K,I3,qwen_flash,True,4072.5,K,True,True,True
E2,e2_93167389c7aabb3a6463:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_93167389c7aabb3a6463:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_9336ef4b65627293aa52:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_9336ef4b65627293aa52:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_9336ef4b65627293aa52:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_9336ef4b65627293aa52:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_9336ef4b65627293aa52:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_9344bf31177ec991e5ce:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_9344bf31177ec991e5ce:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_9344bf31177ec991e5ce:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_9344bf31177ec991e5ce:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_9344bf31177ec991e5ce:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_939887ce8b21b60a13f7:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_939887ce8b21b60a13f7:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_939887ce8b21b60a13f7:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_939887ce8b21b60a13f7:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_939887ce8b21b60a13f7:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_939f0eec9febdcdfd55e:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_939f0eec9febdcdfd55e:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_939f0eec9febdcdfd55e:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_939f0eec9febdcdfd55e:M,I3,qwen_flash,True,5625.0,M,True,True,True
E2,e2_939f0eec9febdcdfd55e:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_93f1bf502392e1ea2e39:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_93f1bf502392e1ea2e39:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_93f1bf502392e1ea2e39:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_93f1bf502392e1ea2e39:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_93f1bf502392e1ea2e39:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_95ac31bd243d9a9a19c8:C,I3,deepseek_formal,True,5000.0,C,True,True,True
E2,e2_95ac31bd243d9a9a19c8:C2,I3,deepseek_formal,True,5000.0,C2,True,True,True
E2,e2_95ac31bd243d9a9a19c8:K,I3,deepseek_formal,True,5000.0,K,True,True,True
E2,e2_95ac31bd243d9a9a19c8:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_95ac31bd243d9a9a19c8:S,I3,deepseek_formal,True,5000.0,S,True,True,True
E2,e2_98c5df792b04d5084e4b:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_98c5df792b04d5084e4b:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_98c5df792b04d5084e4b:K,I3,qwen_flash,True,4600.0,K,True,True,True
E2,e2_98c5df792b04d5084e4b:M,I3,qwen_flash,True,5750.0,M,True,True,True
E2,e2_98c5df792b04d5084e4b:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_98d2d96c0f2135b39ead:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_98d2d96c0f2135b39ead:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_98d2d96c0f2135b39ead:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_98d2d96c0f2135b39ead:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_98d2d96c0f2135b39ead:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_991e31341d949f87b913:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_991e31341d949f87b913:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_991e31341d949f87b913:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_991e31341d949f87b913:M,I3,deepseek_formal,True,875.0,M,True,True,True
E2,e2_991e31341d949f87b913:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_9924d686e5da2245b439:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_9924d686e5da2245b439:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_9924d686e5da2245b439:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_9924d686e5da2245b439:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_9924d686e5da2245b439:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_9957a4f33d86c7eaa181:C,I3,deepseek_formal,True,5000.0,C,True,True,True
E2,e2_9957a4f33d86c7eaa181:C2,I3,deepseek_formal,True,5000.0,C2,True,True,True
E2,e2_9957a4f33d86c7eaa181:K,I3,deepseek_formal,True,5000.0,K,True,True,True
E2,e2_9957a4f33d86c7eaa181:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_9957a4f33d86c7eaa181:S,I3,deepseek_formal,True,5000.0,S,True,True,True
E2,e2_9a437543b1ced0ab7a9e:C,I3,qwen_flash,True,5450.0,C,True,True,True
E2,e2_9a437543b1ced0ab7a9e:C2,I3,qwen_flash,True,750.0,C2,True,True,True
E2,e2_9a437543b1ced0ab7a9e:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_9a437543b1ced0ab7a9e:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_9a437543b1ced0ab7a9e:S,I3,qwen_flash,True,5400.0,S,True,True,True
E2,e2_9ad5ab72410195c55724:C,I3,qwen_flash,True,4175.0,C,True,True,True
E2,e2_9ad5ab72410195c55724:C2,I3,qwen_flash,True,4075.0,C2,True,True,True
E2,e2_9ad5ab72410195c55724:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_9ad5ab72410195c55724:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_9ad5ab72410195c55724:S,I3,qwen_flash,True,4200.0,S,True,True,True
E2,e2_9afe34ee353df5668450:C,I3,deepseek_formal,True,1380.0,C,True,True,True
E2,e2_9afe34ee353df5668450:C2,I3,deepseek_formal,True,1380.0,C2,True,True,True
E2,e2_9afe34ee353df5668450:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_9afe34ee353df5668450:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_9afe34ee353df5668450:S,I3,deepseek_formal,True,1380.0,S,True,True,True
E2,e2_9cb3a8666b2c1dbe857e:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_9cb3a8666b2c1dbe857e:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_9cb3a8666b2c1dbe857e:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_9cb3a8666b2c1dbe857e:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_9cb3a8666b2c1dbe857e:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_9f96d52e9b5a0cc0ed6e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_9f96d52e9b5a0cc0ed6e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_9f96d52e9b5a0cc0ed6e:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_9f96d52e9b5a0cc0ed6e:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_9f96d52e9b5a0cc0ed6e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_a04507f7575a0c6834b1:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a04507f7575a0c6834b1:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a04507f7575a0c6834b1:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_a04507f7575a0c6834b1:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_a04507f7575a0c6834b1:S,I3,deepseek_formal,False,0.0,S,False,False,False
E2,e2_a0fdaad3f507309315a5:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_a0fdaad3f507309315a5:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_a0fdaad3f507309315a5:K,I3,deepseek_formal,True,930.0,K,True,True,True
E2,e2_a0fdaad3f507309315a5:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_a0fdaad3f507309315a5:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_a10570a347fddf72eade:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_a10570a347fddf72eade:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_a10570a347fddf72eade:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_a10570a347fddf72eade:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_a10570a347fddf72eade:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_a15743c9157f913b505e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a15743c9157f913b505e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a15743c9157f913b505e:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_a15743c9157f913b505e:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_a15743c9157f913b505e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_a1bfae08083c0365908c:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_a1bfae08083c0365908c:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_a1bfae08083c0365908c:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_a1bfae08083c0365908c:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_a1bfae08083c0365908c:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_a242ad835eb937301095:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a242ad835eb937301095:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a242ad835eb937301095:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_a242ad835eb937301095:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_a242ad835eb937301095:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_a354b22873d22fb13ef4:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a354b22873d22fb13ef4:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a354b22873d22fb13ef4:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_a354b22873d22fb13ef4:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_a354b22873d22fb13ef4:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_a5107958e8e09c1c4f53:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a5107958e8e09c1c4f53:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a5107958e8e09c1c4f53:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_a5107958e8e09c1c4f53:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_a5107958e8e09c1c4f53:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_a55473827146c58ac561:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_a55473827146c58ac561:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_a55473827146c58ac561:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_a55473827146c58ac561:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_a55473827146c58ac561:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_a69b414cdf0a17172341:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_a69b414cdf0a17172341:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_a69b414cdf0a17172341:K,I3,qwen_flash,True,4875.0,K,True,True,True
E2,e2_a69b414cdf0a17172341:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_a69b414cdf0a17172341:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_a6a17f7f3bf29f8488c8:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_a6a17f7f3bf29f8488c8:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_a6a17f7f3bf29f8488c8:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_a6a17f7f3bf29f8488c8:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_a6a17f7f3bf29f8488c8:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_a6ec0531db0f5c7942cd:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_a6ec0531db0f5c7942cd:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_a6ec0531db0f5c7942cd:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_a6ec0531db0f5c7942cd:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_a6ec0531db0f5c7942cd:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_a97c5f5e0f7680194e9d:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_a97c5f5e0f7680194e9d:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_a97c5f5e0f7680194e9d:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_a97c5f5e0f7680194e9d:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_a97c5f5e0f7680194e9d:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_aa3160df66b2fdbc70fe:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_aa3160df66b2fdbc70fe:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_aa3160df66b2fdbc70fe:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_aa3160df66b2fdbc70fe:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_aa3160df66b2fdbc70fe:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_aaa0f90a182fd97065ca:C,I3,qwen_flash,True,4500.0,C,True,True,True
E2,e2_aaa0f90a182fd97065ca:C2,I3,qwen_flash,True,5000.0,C2,True,True,True
E2,e2_aaa0f90a182fd97065ca:K,I3,qwen_flash,True,4250.0,K,True,True,True
E2,e2_aaa0f90a182fd97065ca:M,I3,qwen_flash,True,1450.0,M,True,True,True
E2,e2_aaa0f90a182fd97065ca:S,I3,qwen_flash,True,4400.0,S,True,True,True
E2,e2_ab0383e8654a9174e80b:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_ab0383e8654a9174e80b:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_ab0383e8654a9174e80b:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_ab0383e8654a9174e80b:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_ab0383e8654a9174e80b:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_ab38e3c7ffaf6b5f91f6:C,I3,qwen_flash,True,4200.0,C,True,True,True
E2,e2_ab38e3c7ffaf6b5f91f6:C2,I3,qwen_flash,True,4200.0,C2,True,True,True
E2,e2_ab38e3c7ffaf6b5f91f6:K,I3,qwen_flash,True,4200.0,K,True,True,True
E2,e2_ab38e3c7ffaf6b5f91f6:M,I3,qwen_flash,True,4550.0,M,True,True,True
E2,e2_ab38e3c7ffaf6b5f91f6:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_acc9305ba25f52697a7c:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_acc9305ba25f52697a7c:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_acc9305ba25f52697a7c:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_acc9305ba25f52697a7c:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_acc9305ba25f52697a7c:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_acfbfc2b7bbb4bbafccb:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_acfbfc2b7bbb4bbafccb:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_acfbfc2b7bbb4bbafccb:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_acfbfc2b7bbb4bbafccb:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_acfbfc2b7bbb4bbafccb:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ad988b029fcf861e9170:C,I3,qwen_flash,True,3500.0,C,True,True,True
E2,e2_ad988b029fcf861e9170:C2,I3,qwen_flash,True,3100.0,C2,True,True,True
E2,e2_ad988b029fcf861e9170:K,I3,qwen_flash,True,3500.0,K,True,True,True
E2,e2_ad988b029fcf861e9170:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_ad988b029fcf861e9170:S,I3,qwen_flash,True,700.0,S,True,True,True
E2,e2_adffadd7222cb6a85313:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_adffadd7222cb6a85313:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_adffadd7222cb6a85313:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_adffadd7222cb6a85313:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_adffadd7222cb6a85313:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_aea91382759a01a8bf34:C,I3,qwen_flash,True,5125.0,C,True,True,True
E2,e2_aea91382759a01a8bf34:C2,I3,qwen_flash,True,5125.0,C2,True,True,True
E2,e2_aea91382759a01a8bf34:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_aea91382759a01a8bf34:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_aea91382759a01a8bf34:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_aebdf2ad663f5b562d47:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_aebdf2ad663f5b562d47:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_aebdf2ad663f5b562d47:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_aebdf2ad663f5b562d47:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_aebdf2ad663f5b562d47:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_b118bea4bf1c420fe79c:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_b118bea4bf1c420fe79c:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_b118bea4bf1c420fe79c:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_b118bea4bf1c420fe79c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_b118bea4bf1c420fe79c:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_b1753603b297765e16dd:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_b1753603b297765e16dd:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_b1753603b297765e16dd:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_b1753603b297765e16dd:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_b1753603b297765e16dd:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_b207300ca02daae35cbe:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_b207300ca02daae35cbe:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_b207300ca02daae35cbe:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_b207300ca02daae35cbe:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_b207300ca02daae35cbe:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_b308640e2ba48b9bc65c:C,I3,qwen_flash,True,4125.0,C,True,True,True
E2,e2_b308640e2ba48b9bc65c:C2,I3,qwen_flash,True,4125.0,C2,True,True,True
E2,e2_b308640e2ba48b9bc65c:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_b308640e2ba48b9bc65c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_b308640e2ba48b9bc65c:S,I3,qwen_flash,True,4125.0,S,True,True,True
E2,e2_b3b643d9d8174b89b1b9:C,I3,deepseek_formal,True,1380.0,C,True,True,True
E2,e2_b3b643d9d8174b89b1b9:C2,I3,deepseek_formal,True,1380.0,C2,True,True,True
E2,e2_b3b643d9d8174b89b1b9:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_b3b643d9d8174b89b1b9:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_b3b643d9d8174b89b1b9:S,I3,deepseek_formal,True,1380.0,S,True,True,True
E2,e2_b63ecaa6a8148e808b7e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_b63ecaa6a8148e808b7e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_b63ecaa6a8148e808b7e:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_b63ecaa6a8148e808b7e:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_b63ecaa6a8148e808b7e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_b77bf161ee0cf9f4e969:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_b77bf161ee0cf9f4e969:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_b77bf161ee0cf9f4e969:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_b77bf161ee0cf9f4e969:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_b77bf161ee0cf9f4e969:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_b7f790b0b3db2ac4b950:C,I3,deepseek_formal,True,1380.0,C,True,True,True
E2,e2_b7f790b0b3db2ac4b950:C2,I3,deepseek_formal,True,1380.0,C2,True,True,True
E2,e2_b7f790b0b3db2ac4b950:K,I3,deepseek_formal,True,0.0,K,False,False,False
